Horizon started successfully.
Horizon started successfully.
[2019-05-18 07:00:54][3293] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:00:54][3294] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:02][3294] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:02][3295] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:08][3295] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:08][3296] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:13][3296] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:13][3297] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:18][3297] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:18][3298] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:22][3298] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:22][3299] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:28][3299] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:28][3300] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:33][3300] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:33][3301] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:39][3301] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:39][3302] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:45][3302] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:45][3303] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:50][3303] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:50][3304] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:55][3304] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:01:55][3305] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:00][3305] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:00][3306] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:05][3306] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:05][3307] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:10][3307] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:10][3308] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:16][3308] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:16][3309] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:23][3309] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:23][3310] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:29][3310] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:29][3311] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:34][3311] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:34][3312] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:40][3312] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:40][3313] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:45][3313] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:45][3314] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:51][3314] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:51][3315] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:58][3315] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:02:58][3316] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:04][3316] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:04][3317] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:10][3317] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:10][3318] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:15][3318] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:15][3319] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 07:03:20][3319] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:04][3321] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:04][3321] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:04][3322] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:05][3322] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:05][3323] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:05][3323] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:05][3324] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:08][3357] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 08:00:08][3357] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 08:00:09][3357] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 08:00:09][3357] Failed:     App\Jobs\ProcessWalletTransactionJob
[2019-05-18 08:00:11][3324] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:11][3325] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:17][3325] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:17][3326] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:22][3326] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:22][3327] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:29][3327] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:29][3328] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:38][3328] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:38][3329] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:44][3329] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:44][3330] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:53][3330] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:00:53][3331] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:01][3331] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:01][3332] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:06][3332] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:06][3333] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:11][3333] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:11][3334] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:17][3334] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:17][3335] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:22][3335] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:22][3336] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:27][3336] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:27][3337] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:34][3337] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:34][3338] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:41][3338] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:41][3339] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:46][3339] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:46][3340] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:52][3340] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:52][3341] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:58][3341] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:01:58][3342] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:04][3342] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:04][3343] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:09][3343] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:09][3344] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:14][3344] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:14][3345] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:22][3345] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:22][3346] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:30][3346] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:30][3347] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:35][3347] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:35][3348] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:42][3348] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:42][3349] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:50][3349] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:50][3350] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:55][3350] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:02:55][3351] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:03][3351] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:03][3352] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:09][3352] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:09][3353] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:16][3353] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:16][3354] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:23][3354] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:23][3355] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:28][3355] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:28][3356] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 08:03:33][3356] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:05][3358] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:05][3358] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:05][3359] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:07][3359] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:07][3360] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:08][3394] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 09:00:09][3394] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 09:00:08][3360] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:08][3361] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:10][3394] Processing: App\Jobs\ProcessWalletTransactionJob
[2019-05-18 09:00:10][3394] Failed:     App\Jobs\ProcessWalletTransactionJob
[2019-05-18 09:00:13][3361] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:13][3362] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:19][3362] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:19][3363] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:24][3363] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:24][3364] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:31][3364] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:31][3365] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:39][3365] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:39][3366] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:46][3366] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:46][3367] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:54][3367] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:00:54][3368] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:02][3368] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:02][3369] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:07][3369] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:07][3370] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:13][3370] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:13][3371] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:20][3371] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:20][3372] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:24][3372] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:24][3373] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:29][3373] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:29][3374] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:35][3374] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:35][3375] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:41][3375] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:41][3376] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:45][3376] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:45][3377] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:50][3377] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:50][3378] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:55][3378] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:01:55][3379] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:01][3379] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:01][3380] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:05][3380] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:05][3381] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:09][3381] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:09][3382] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:16][3382] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:16][3383] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:23][3383] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:23][3384] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:28][3384] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:28][3385] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:33][3385] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:33][3386] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:38][3386] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:38][3387] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:43][3387] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:43][3388] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:49][3388] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:49][3389] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:55][3389] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:02:55][3390] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:01][3390] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:01][3391] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:07][3391] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:07][3392] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:12][3392] Processed:  App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:12][3393] Processing: App\Jobs\ProcessWalletJournalJob
[2019-05-18 09:03:16][3393] Processed:  App\Jobs\ProcessWalletJournalJob
